	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20
1	0.152985519729555	0.845956089673564	0.538960660342127	0.951499194139615	0.557576924562454	0.960909712826833	0.913639525650069	0.0971459422726184	0.271945135435089	0.79669740749523	0.882521685911343	0.0743528474122286	0.730058228131384	0.946676466381177	0.349752575159073	0.346568511566147	0.158656838815659	0.365151633042842	0.675746012479067	0.258623393950984
2	0.994970724685118	0.197306904010475	0.334676685975865	0.785461085150018	0.180326052475721	0.691408146172762	0.792767461622134	0.249458516482264	0.528345054015517	0.73577541927807	0.951340889325365	0.138371816137806	0.268642991781235	0.821651962585747	0.980434221681207	0.200965839903802	0.45665155351162	0.797450774814934	0.208749066572636	0.996670698979869
3	0.485158947529271	0.295398567803204	0.0994136638473719	0.820839799474925	0.479067638982087	0.920382303651422	0.81998748681508	0.719077746849507	0.260881082853302	0.982526539824903	0.0892526214011014	0.283551345812157	0.107522044330835	0.859349761391059	0.415111425332725	0.390234246617183	0.65452377172187	0.741059741005301	0.651996493572369	0.708352379035205
4	0.0910106310620904	0.634718490531668	0.543496315833181	0.651369435945526	0.0336276150774211	0.505409144097939	0.0531291328370571	0.293451526900753	0.419456386938691	0.296333141624928	0.596768242772669	0.887279628077522	0.926385568687692	0.286326474975795	0.814724187133834	0.363304452737793	0.835628839209676	0.628047032514587	0.993348132353276	0.029196351300925
5	0.48083943570964	0.436264895368367	0.699981083162129	0.292394960066304	0.193419326096773	0.158011597348377	0.418232007417828	0.52716934797354	0.811687337700278	0.848189714830369	0.536731587955728	0.947469206526875	0.0430695076938719	0.94514511921443	0.0340198767371476	0.96605118480511	0.751634897664189	0.639911910984665	0.766753671457991	0.376839780714363
6	0.354591405717656	0.43411968415603	0.838866261765361	0.0824089760426432	0.138179055880755	0.0294518880546093	0.552172171883285	0.544472507899627	0.000389741733670235	0.503600899130106	0.849673682125285	0.69893324165605	0.941006313310936	0.330728872213513	0.851110838353634	0.222011677920818	0.312307555461302	0.709399239858612	0.46272318996489	0.144156587077305
7	0.266767157008871	0.616431831847876	0.368673119461164	0.11444748356007	0.629264230839908	0.765001353807747	0.236125675728545	0.422814062330872	0.874648014083505	0.356680409517139	0.748992759501562	0.477966129546985	0.0928556208964437	0.636881588492543	0.0373649431858212	0.377560287248343	0.253672580700368	0.861384564777836	0.550354280276224	0.896378797944635
8	0.767042007762939	0.499923226423562	0.6211530091241	0.806752137606964	0.500992724206299	0.435286454623565	0.500907605048269	0.443270475137979	0.479342674603686	0.246176985790953	0.0834642457775772	0.468806803692132	0.96827024105005	0.969834209652618	0.556564319878817	0.210138059454039	0.494577400851995	0.871787271695212	0.99122282047756	0.331542695173994
9	0.474531437270343	0.438981846440583	0.796110328054056	0.643151459051296	0.187461306340992	0.649099932983518	0.99245738517493	0.146952508017421	0.844836767762899	0.169348053168505	0.0350947317201644	0.225378756178543	0.139181679114699	0.493348263436928	0.0408994541503489	0.667455308372155	0.279852940235287	0.660313218599185	0.670312682632357	0.68539732764475
10	0.500650988193229	0.882512397598475	0.609955664491281	0.628184547647834	0.883195152040571	0.862863809335977	0.52008941443637	0.253406782867387	0.144864443223923	0.578693442512304	0.706568560563028	0.48950971593149	0.606495173415169	0.737883779918775	0.234355644322932	0.890667954692617	0.883112776791677	0.447539574932307	0.0641162742394954	0.00433956040069461
11	0.368707900866866	0.56308464310132	0.827632020227611	0.942298872163519	0.390238127671182	0.534543294925243	0.130804990418255	0.0782328881323338	0.412341847782955	0.67483206326142	0.283626621123403	0.277246646815911	0.0214837507810444	0.788715885719284	0.99583324440755	0.347949733491987	0.659040131373331	0.423592018894851	0.927594569977373	0.915134016890079
12	0.405769341392443	0.577805761480704	0.709910970414057	0.533993887482211	0.701522686053067	0.453628640156239	0.852969894651324	0.30600189534016	0.992726675001904	0.847936316393316	0.00239209714345634	0.324509015539661	0.0460629095323384	0.312515178695321	0.667626234702766	0.180734424619004	0.78297215141356	0.0289259715937078	0.00174481514841318	0.590857770526782
13	0.49863564549014	0.183397825807333	0.232752570416778	0.395255294628441	0.202327576233074	0.750620573526248	0.510108903981745	0.615347724175081	0.874900526599959	0.430263572372496	0.269229780882597	0.384809114271775	0.0928600269835442	0.401011607609689	0.246943311300129	0.116782308556139	0.977086443919688	0.497614939697087	0.753779703518376	0.310680836206302
14	0.124868689337745	0.355459894053638	0.589275001781061	0.271871434990317	0.531798345502466	0.811637103557587	0.445582745829597	0.528257014462724	0.147980598732829	0.925384837668389	0.995988412294537	0.671131652081385	0.634524736553431	0.842106980970129	0.667305682785809	0.3686109832488	0.295838053803891	0.992134317522869	0.216287209885195	0.917002612259239
15	0.914191381540149	0.394533817423508	0.985328529495746	0.540694968076423	0.941903054248542	0.288299698149785	0.45423543266952	0.260784129146487	0.581459480337799	0.240413510240614	0.00161012867465615	0.367693898500875	0.82727158232592	0.904556808061898	0.831298472126946	0.407572114374489	0.438649961492047	0.728237891336903	0.686432990711182	0.0385509950574487
16	0.0464841607026756	0.249562363605946	0.741189134772867	0.392789639066905	0.330899933585897	0.497462921310216	0.654984339140356	0.79187676217407	0.0993053342681378	0.542041375534609	0.877047580201179	0.136218273080885	0.607570747844875	0.580244856653735	0.44122600951232	0.379324147244915	0.119227279676124	0.200875777518377	0.913349150912836	0.503124072914943
17	0.220554660074413	0.631745863473043	0.80805594031699	0.181068256963044	0.717643920565024	0.363830479327589	0.859670771751553	0.987641155254096	0.601635365979746	0.207712942734361	0.541878330521286	0.652122571831569	0.187696973094717	0.431918354704976	0.966319989180192	0.97539427340962	0.870430340059102	0.997824035817757	0.226321359165013	0.157373786671087
18	0.331591827562079	0.375608840025961	0.957187599735335	0.181796881835908	0.893030537292361	0.873053848510608	0.13922316301614	0.421886297641322	0.0467312342952937	0.107120724394917	0.917718592798337	0.281654182821512	0.495906979544088	0.280474141705781	0.221545490436256	0.0662022882606834	0.16753274272196	0.502920260420069	0.411096314433962	0.400573780294508
19	0.027837791480124	0.389664520975202	0.798762132180855	0.601418807869777	0.843684860039502	0.426040679216385	0.721766954055056	0.466276998631656	0.106674709357321	0.223829037509859	0.976078182458878	0.738192765042186	0.0196152029093355	0.127258242340758	0.563459462253377	0.196281835669652	0.918350603431463	0.0167854959145188	0.294664551271126	0.499856427544728
20	0.235237626824528	0.233341950224712	0.180863563204184	0.329351057531312	0.184866540832445	0.571720093255863	0.351258914684877	0.929375454084948	0.190704740816727	0.868862247327343	0.597523579141125	0.14768354059197	0.101758318953216	0.516183104598895	0.869011717149988	0.623789912089705	0.109858651878312	0.390880536055192	0.868901527486742	0.910207769600675
21	0.810876910574734	0.484901091316715	0.551365626975894	0.348074592417106	0.144374140538275	0.959638068219647	0.365355853224173	0.201322244945914	0.176928461529315	0.0857192729599774	0.0215184912085533	0.86946067144163	0.269276669016108	0.209497353294864	0.223550524795428	0.287456988357008	0.0880745288450271	0.221016181632876	0.315456213662401	0.950419302796945
22	0.0613191185984761	0.354911387199536	0.59974041278474	0.914227804401889	0.0815810228232294	0.265261595370248	0.384345463709906	0.814974926179275	0.514377073617652	0.35683679766953	0.63485158723779	0.040425693616271	0.498061735648662	0.770289698150009	0.0692760345991701	0.866140318335965	0.462254552403465	0.142887753900141	0.98641286813654	0.150084265042096
23	0.622841748176143	0.380222071195021	0.551600045524538	0.588046269025654	0.315168089699	0.128942318959162	0.979244850575924	0.884636690374464	0.764980114996433	0.655034093884751	0.153621280798689	0.868700315244496	0.849256770918146	0.609371023019776	0.186881539411843	0.767744682263583	0.588514431379735	0.801941473269835	0.0403048282023519	0.680619350634515
24	0.156984437024221	0.967077738372609	0.982275637565181	0.250607964582741	0.503954112064093	0.406259779818356	0.628646288299933	0.732061351882294	0.0328686381690204	0.905498082051054	0.208230259595439	0.648379577556625	0.440126399043947	0.360215307213366	0.482274406822398	0.516153868753463	0.212443972239271	0.978478346951306	0.21573279472068	0.32741477759555
25	0.809748714091256	0.483924857806414	0.717623261269182	0.300795149290934	0.419115921249613	0.910234005190432	0.0803670245222747	0.788917609723285	0.336609441321343	0.0483417049981654	0.90844420553185	0.913351993309334	0.249640225898474	0.490749670658261	0.989348630188033	0.365644574165344	0.609927600482479	0.804011274594814	0.181785079650581	0.822887180140242
26	0.809953012270853	0.0807503242976964	0.56341300229542	0.674680300289765	0.911383722443134	0.304381465539336	0.00457303645089269	0.126078772358596	0.91672601387836	0.658360940869898	0.219928603153676	0.528714661253616	0.95049831783399	0.151573164621368	0.0714802339207381	0.941731078317389	0.660636601503938	0.340157554252073	0.425637688953429	0.128251972142607
27	0.559992230497301	0.243098988197744	0.884208683855832	0.255605169804767	0.418829915812239	0.69669913710095	0.08033665898256	0.371256436686963	0.639667318202555	0.273703269893304	0.683361796429381	0.413621893618256	0.74633585778065	0.558239383855835	0.688363578403369	0.204245176864788	0.119738374138251	0.712375302799046	0.340124375186861	0.0764885598327965
28	0.112132569542155	0.731994422385469	0.968378775054589	0.628632696578279	0.272482159314677	0.64091314189136	0.0977176884189248	0.447414790745825	0.979816355276853	0.209232317050919	0.294135593343526	0.52830474707298	0.190134127857164	0.978130716597661	0.0455093295313418	0.508561027701944	0.777641037246212	0.596624110592529	0.737396050011739	0.21161893568933
29	0.414760469691828	0.589037415804341	0.947282526176423	0.435522534884512	0.425688056042418	0.647166319424286	0.411092652706429	0.17519797757268	0.798591165337712	0.834506230195984	0.335140419891104	0.143790507223457	0.706339153461158	0.772366517689079	0.603790935594589	0.690802976954728	0.974995159544051	0.463048510020599	0.746933249523863	0.759690370410681
30	0.0904243839904666	0.0554496347904205	0.133773888926953	0.819254513597116	0.745291896630079	0.157494333805516	0.530239797895774	0.206210457952693	0.402382587781176	0.0651279226876795	0.786728587234393	0.539023347664624	0.0979025077540427	0.755942211253569	0.855660951463506	0.925398788647726	0.0313369345385581	0.356989110354334	0.744734983425587	0.811020273249596
31	0.710859392071143	0.933541072299704	0.383361443178728	0.485468540340662	0.713661626446992	0.949520894093439	0.578146747779101	0.939164558192715	0.812662312528118	0.894847769988701	0.0861622784286737	0.684778857743368	0.815702644642442	0.860059936763719	0.528031296795234	0.486960186623037	0.0512866366188973	0.288697450421751	0.314145902404562	0.234357726760209
32	0.00890155090019107	0.570090104127303	0.305599890649319	0.0648883432149887	0.105103576323017	0.823247215244919	0.518687314121053	0.568731169449165	0.712361316662282	0.882570425281301	0.288721046876162	0.816028885077685	0.481686679413542	0.220935018500313	0.177964030997828	0.417146092746407	0.505918501643464	0.268628370249644	0.558718644315377	0.297223127214238
33	0.703391042305157	0.259876508032903	0.621505527291447	0.439227223396301	0.677808995125815	0.746999215567484	0.65280643850565	0.679208312416449	0.584763349266723	0.537329545943066	0.166085514705628	0.196319695096463	0.546840753173456	0.405473427614197	0.113364111632109	0.98743281303905	0.90302119590342	0.253177425824106	0.502438806230202	0.028092056280002
34	0.185120055219159	0.826125838560984	0.149248820031062	0.66603742307052	0.0632492660079151	0.121386212762445	0.643536405172199	0.971602005185559	0.0148768415674567	0.746532659512013	0.510023974813521	0.620202770223841	0.890325320651755	0.919248714111745	0.638912793947384	0.0566669357940555	0.599262125557289	0.440038804197684	0.0812294958159328	0.391726302681491
35	0.650869684759527	0.107541874982417	0.664947940269485	0.802065096097067	0.437994075007737	0.386713181622326	0.988113866653293	0.609077811939642	0.477293920936063	0.195234123850241	0.382873151451349	0.0798164303414524	0.231886517256498	0.96172022796236	0.871933290502056	0.829712834674865	0.190036915242672	0.278453810606152	0.562342014163733	0.72325465339236
36	0.928388294763863	0.656685180729255	0.957388179842383	0.0376136645209044	0.0344737712293863	0.729535511229187	0.565875880187377	0.743354454170913	0.447560156928375	0.300021138740703	0.326985822292045	0.634543802123517	0.107747183879837	0.228927149903029	0.332638384774327	0.45504022273235	0.178768699988723	0.318858308484778	0.738964780466631	0.910300315357745
